Manhattan,Bangladeshi,04A,B
Queens,American,04H,C
Manhattan,Coffee/Tea,10G,N
Brooklyn,Soul Food,04L,A
Manhattan,Steakhouse,08A,B
Queens,Thai,10F,A
Queens,French,02B,A
Brooklyn,Pizza,04L,A
Brooklyn,Pizza,05D,A
Brooklyn,Donuts,06D,A
Brooklyn,Coffee/Tea,06D,A
Brooklyn,Mexican,10B,A
Queens,Peruvian,06B,C
Manhattan,Donuts,10F,A
Manhattan,Coffee/Tea,08A,A
Manhattan,Greek,10D,A
Manhattan,Frozen Desserts,10F,A
Manhattan,American,04L,A
Manhattan,Donuts,04N,A
Bronx,American,10G,B
Queens,Japanese,08A,A
Bronx,Pizza,04A,B
Bronx,Donuts,10F,A
Staten Island,Latin American,02G,A
Queens,American,08A,A
Manhattan,Middle Eastern,06F,A
Manhattan,Coffee/Tea,10B,Z
Manhattan,Italian,10F,A
Manhattan,Korean,10B,Z
Brooklyn,Indian,02H,A
Manhattan,American,04E,A
Manhattan,Bakery Products/Desserts,08A,A
Queens,Latin American,06C,C
Manhattan,Chinese/Cuban,02B,A
Bronx,Pizza,10F,B
Manhattan,American,06A,A
Queens,Spanish,09B,B
Manhattan,Juice, Smoothies, Fruit Salads,09C,A
Brooklyn,Chinese,08A,C
Manhattan,American,04H,A
Manhattan,American,05D,C
Staten Island,American,10F,A
Queens,American,10B,A
Brooklyn,Italian,08C,A
Manhattan,Chinese,09B,N
Bronx,Latin American,04M,B
Manhattan,Seafood,06C,N
Queens,Chinese,02B,C
Bronx,Latin American,10F,A
Brooklyn,Eastern European,05D,C
Brooklyn,Salads,10B,A
Bronx,American,10E,A
Brooklyn,Caribbean,06F,C
Manhattan,Juice, Smoothies, Fruit Salads,10H,B
Bronx,Chinese,08A,B
Brooklyn,Pizza,04A,B
Bronx,Pizza,06C,A
Queens,Juice, Smoothies, Fruit Salads,02B,N
Queens,Caribbean,04L,A
Brooklyn,Chinese,02G,A
Queens,Italian,10F,A
Manhattan,Bottled Beverages,10B,A
Manhattan,Bakery Products/Desserts,08C,B
Brooklyn,Thai,04N,A
Brooklyn,Latin American,28-06,N
Manhattan,Mexican,08A,A
Brooklyn,American,10B,A
Manhattan,Italian,04N,A
Manhattan,American,08A,B
Bronx,Caribbean,08A,A
Brooklyn,Mexican,06C,A
Manhattan,Pizza,28-06,Z
Brooklyn,American,10G,N
Queens,Fusion,02B,B
Manhattan,Italian,04N,A
Queens,Tex-Mex,04H,A
Queens,American,06C,A
Queens,Coffee/Tea,06C,A
Queens,Mexican,02G,A
Manhattan,Thai,09A,C
Queens,Korean,06A,A
Queens,American,06D,A
Manhattan,American,02G,A
Bronx,Sandwiches/Salads/Mixed Buffet,10F,A
Manhattan,Coffee/Tea,06D,A
Manhattan,American,10F,A
Brooklyn,Asian/Asian Fusion,10F,A
Brooklyn,American,10B,Z
Brooklyn,Mexican,08A,A
Bronx,Bakery Products/Desserts,06C,C
Manhattan,Thai,04N,B
Brooklyn,American,10G,A
Queens,Bakery Products/Desserts,02B,C
Manhattan,American,04A,A
Brooklyn,Tex-Mex,02B,B
Manhattan,American,04L,A
Manhattan,American,06D,A
Manhattan,Sandwiches,10F,C
Manhattan,Asian/Asian Fusion,10F,A
Manhattan,Pizza,04N,A
Bronx,Chicken,10F,A
Queens,Pizza,10F,A
Brooklyn,Donuts,10F,A
Manhattan,Coffee/Tea,10F,A
Queens,Caribbean,04N,A
Brooklyn,Donuts,04A,A
Manhattan,Juice, Smoothies, Fruit Salads,10F,A
Manhattan,Tex-Mex,10F,A
Brooklyn,Sandwiches,06D,A
Manhattan,Japanese,10F,A
Brooklyn,Juice, Smoothies, Fruit Salads,09E,A
Manhattan,Southeast Asian,06C,A
Brooklyn,Coffee/Tea,06D,A
Manhattan,Japanese,06D,A
Manhattan,Pizza,10B,A
Manhattan,American,04O,B
Queens,Chinese,04A,C
Manhattan,Bakery Products/Desserts,08A,Z
Brooklyn,Sandwiches,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,06E,C
Manhattan,American,06C,A
Queens,Coffee/Tea,04A,B
Manhattan,Hamburgers,10F,A
Manhattan,Bagels/Pretzels,10F,A
Brooklyn,Latin American,10D,A
Manhattan,American,09C,A
Queens,American,09C,A
Queens,Chinese,08A,C
Manhattan,Japanese,06D,N
Brooklyn,Chinese,10F,A
Brooklyn,Mexican,02G,A
Manhattan,Indian,10F,N
Queens,Spanish,08A,A
Manhattan,American,02G,A
Queens,Sandwiches,10F,A
Manhattan,Coffee/Tea,04A,A
Manhattan,Frozen Desserts,10F,A
Brooklyn,Chinese,10B,A
Queens,Japanese,02B,A
Queens,Chilean,08A,A
Manhattan,American,08A,B
Bronx,Chinese,04N,C
Staten Island,American,08A,N
Brooklyn,Donuts,08A,A
Brooklyn,Korean,08A,N
Manhattan,Bakery Products/Desserts,10F,A
Bronx,Sandwiches,09E,A
Manhattan,Other,06E,A
Manhattan,Mediterranean,10B,A
Brooklyn,Caribbean,09C,A
Brooklyn,French,02H,A
Manhattan,Bakery Products/Desserts,06C,C
Manhattan,Japanese,06D,A
Bronx,French,09E,A
Queens,Chinese,06C,N
Queens,Thai,10E,Z
Manhattan,Chicken,09A,A
Queens,Chinese,04L,C
Manhattan,Seafood,08A,B
Bronx,Chinese,10F,A
Brooklyn,Hawaiian,04M,A
Manhattan,Bottled Beverages,06D,A
Queens,American,06D,B
Queens,Chinese,02B,A
Manhattan,Asian/Asian Fusion,10B,A
Brooklyn,Pizza,10F,A
Brooklyn,Jewish/Kosher,10F,N
Manhattan,Australian,04N,A
Manhattan,Asian/Asian Fusion,10G,C
Manhattan,Thai,06C,A
Manhattan,American,06F,A
Manhattan,Bakery Products/Desserts,08C,A
Manhattan,Coffee/Tea,08A,A
Manhattan,Donuts,10F,A
Manhattan,Italian,08A,N
Queens,Other,04L,N
Queens,Continental,02G,A
Manhattan,American,06E,A
Queens,Spanish,10F,A
Manhattan,Mexican,10B,A
Queens,Chinese,02G,C
Manhattan,American,10F,A
Brooklyn,American,10B,A
Manhattan,Chinese,06C,A
Brooklyn,French,06D,C
Staten Island,Japanese,02C,A
Queens,Latin American,06C,A
Queens,Pizza,08A,A
Bronx,Middle Eastern,08A,B
Queens,German,04N,A
Manhattan,Bakery Products/Desserts,09A,B
Queens,Korean,04A,C
Bronx,American,10B,A
Manhattan,Other,10F,A
Manhattan,Spanish,10B,A
Manhattan,American,04N,B
Queens,Pizza,10F,N
Bronx,Juice, Smoothies, Fruit Salads,06E,A
Manhattan,Other,04H,A
Queens,Coffee/Tea,06C,B
Brooklyn,Japanese,08A,B
Manhattan,American,10E,A
Manhattan,Coffee/Tea,06D,A
Bronx,Bakery Products/Desserts,03A,N
Brooklyn,Jewish/Kosher,10B,A
Brooklyn,Japanese,04H,A
Manhattan,Japanese,02B,C
Bronx,Mexican,09E,Z
Queens,Caribbean,08A,A
Staten Island,Hamburgers,05C,A
Brooklyn,Caribbean,08A,A
Queens,Sandwiches/Salads/Mixed Buffet,02B,B
Queens,American,10B,A
Staten Island,American,10F,A
Bronx,Caribbean,10B,B
Manhattan,Coffee/Tea,10B,A
Brooklyn,Chinese,10F,B
Staten Island,American,10F,A
Queens,Latin American,10D,B
Brooklyn,Seafood,04L,A
Brooklyn,Frozen Desserts,06F,A
Manhattan,Irish,10F,C
Brooklyn,Mexican,06D,A
Brooklyn,American,10F,A
Manhattan,Mexican,06C,N
Brooklyn,Russian,10F,A
Brooklyn,Chinese,10F,A
Manhattan,Armenian,08A,A
Queens,Japanese,08A,A
Queens,American,04J,N
Queens,Fusion,04H,C
Queens,Latin American,04L,B
Brooklyn,American,04L,B
Manhattan,Other,06F,N
Brooklyn,Mediterranean,02G,N
Queens,American,06D,A
Brooklyn,Eastern European,04A,C
Manhattan,Thai,04L,Z
Queens,Frozen Desserts,10B,A
Brooklyn,Bottled Beverages,06D,A
Manhattan,Caribbean,10F,Z
Queens,Afghan,06A,A
Manhattan,Juice, Smoothies, Fruit Salads,06C,A
Manhattan,American,04L,A
Brooklyn,American,06D,A
Brooklyn,Donuts,06D,A
Brooklyn,Sandwiches,06C,A
Brooklyn,Fusion,10F,A
Brooklyn,Juice, Smoothies, Fruit Salads,10F,A
Brooklyn,Coffee/Tea,04N,A
Manhattan,American,09B,A
Manhattan,Japanese,06F,A
Queens,Chinese,06D,A
Manhattan,Chinese,02B,C
Brooklyn,Chinese,04L,B
Manhattan,Middle Eastern,10F,A
Manhattan,Hamburgers,02G,A
Queens,Hamburgers,06D,A
Brooklyn,Mexican,02B,B
Brooklyn,Caribbean,10F,B
Manhattan,Turkish,10F,A
Brooklyn,Italian,10F,Z
Queens,Latin American,06D,A
Queens,American,06F,A
Queens,American,10F,A
Bronx,Latin American,06D,B
Manhattan,American,10F,C
Brooklyn,Vegan,02H,A
Manhattan,Chinese,08A,B
Queens,Pizza,10F,A
Brooklyn,Thai,06G,B
Manhattan,American,10F,A
Manhattan,French,06D,A
Manhattan,Indian,06D,A
Manhattan,American,08A,A
Manhattan,Bakery Products/Desserts,06C,Z
Brooklyn,Japanese,02G,Z
Manhattan,Chinese/Japanese,02G,A
Staten Island,American,10H,A
Brooklyn,Creole/Cajun,10G,A
Queens,Chicken,04L,B
Manhattan,Coffee/Tea,10B,Z
Queens,Asian/Asian Fusion,04A,Z
Manhattan,Mediterranean,06F,A
Manhattan,Bakery Products/Desserts,10F,A
Manhattan,Japanese,04L,A
Queens,Mexican,02B,C
Brooklyn,Chinese,02G,A
Bronx,Chinese,02B,B
Queens,Chicken,06C,A
Manhattan,American,04N,B
Manhattan,American,06C,C
Queens,Pizza,10F,A
Brooklyn,Coffee/Tea,04L,A
Brooklyn,Coffee/Tea,04N,A
Brooklyn,Tex-Mex,06C,A
Brooklyn,Pizza,09C,A
Queens,American,10F,A
Queens,Hamburgers,10F,A
Brooklyn,Frozen Desserts,10B,A
Queens,Hamburgers,10F,A
Bronx,Chinese,04K,B
Manhattan,Irish,06C,A
Brooklyn,Tex-Mex,10F,A
Queens,Caribbean,04C,A
Brooklyn,Chinese,06D,A
Manhattan,Greek,06C,A
Brooklyn,Pizza,06C,Z
Brooklyn,Caribbean,04H,A
Manhattan,Indian,05D,A
Manhattan,French,10F,A
Manhattan,American,06D,A
Manhattan,Chinese,10F,A
Manhattan,American,02G,A
Queens,American,06D,A
Queens,Salads,06C,A
Manhattan,Pizza,10F,A
Bronx,Hamburgers,08A,C
Manhattan,Russian,02H,C
Bronx,Middle Eastern,10F,B
Queens,Spanish,02G,B
Bronx,Caribbean,02G,C
Brooklyn,Caribbean,08A,A
Brooklyn,Chinese,02G,N
Queens,Indian,02G,C
Brooklyn,American,04K,B
Manhattan,American,10F,A
Queens,Salads,04H,N
Manhattan,Coffee/Tea,06C,A
Manhattan,Coffee/Tea,10F,A
Queens,Asian/Asian Fusion,08B,A
Bronx,Bakery Products/Desserts,06F,A
Queens,Donuts,02G,A
Brooklyn,Pizza,02G,A
Brooklyn,Japanese,10F,A
Brooklyn,Pancakes/Waffles,02B,A
Queens,Peruvian,04A,B
Manhattan,Chinese,02B,N
Queens,Indian,08A,B
Manhattan,American,04H,A
Brooklyn,Caribbean,08C,A
Staten Island,Mediterranean,06F,A
Queens,Bottled Beverages,06D,A
Queens,American,10F,A
Bronx,Pizza,02G,A
Brooklyn,Pizza,02B,B
Manhattan,Mexican,04L,A
Brooklyn,Pakistani,02H,C
Staten Island,American,10F,A
Brooklyn,Hamburgers,10F,A
Bronx,American,10F,Z
Brooklyn,Donuts,10E,A
Staten Island,Spanish,04N,A
Staten Island,Thai,04N,A
Bronx,Middle Eastern,04L,A
Manhattan,Coffee/Tea,06D,N
Manhattan,Other,08A,A
Brooklyn,Coffee/Tea,04M,A
Manhattan,Middle Eastern,10G,A
Manhattan,Italian,10F,A
Bronx,Donuts,04N,A
Manhattan,Turkish,04M,A
Queens,Mexican,03A,C
Manhattan,Japanese,05D,N
Brooklyn,Jewish/Kosher,10F,N
Manhattan,Mexican,10B,A
Brooklyn,Chinese,06D,B
Brooklyn,Caribbean,08A,A
Staten Island,Italian,10F,A
Queens,Peruvian,08A,C
Bronx,Seafood,09C,A
Queens,Chinese,04L,B
Bronx,African,04L,B
Brooklyn,Latin American,06D,A
Brooklyn,Bagels/Pretzels,04N,C
Bronx,Coffee/Tea,10F,A
Manhattan,Jewish/Kosher,08A,A
Bronx,Pizza,10F,A
Brooklyn,Hotdogs/Pretzels,04J,A
Manhattan,American,04O,A
Queens,American,08B,B
Queens,American,10F,A
Manhattan,Mediterranean,02B,A
Bronx,Donuts,06D,B
Queens,Coffee/Tea,02B,A
Manhattan,American,10F,A
Queens,Peruvian,04L,B
Queens,Spanish,06C,A
Manhattan,American,10B,A
Manhattan,American,06D,A
Brooklyn,Fusion,08C,A
Queens,Caribbean,10F,Z
Manhattan,Sandwiches,02B,Z
Queens,Hamburgers,10F,A
Bronx,Chicken,10B,A
Queens,Latin American,04A,C
Staten Island,Asian/Asian Fusion,02G,N
Manhattan,Bottled Beverages,06D,A
Manhattan,Mexican,06E,N
Brooklyn,Russian,04L,A
Manhattan,Japanese,02B,N
Queens,American,04A,A
Manhattan,Italian,28-01,Z
Manhattan,Pizza,10A,A
Queens,Bagels/Pretzels,09E,A
Queens,Juice, Smoothies, Fruit Salads,04A,A
Brooklyn,Coffee/Tea,10F,A
Brooklyn,Tex-Mex,10H,A
Queens,American,10B,A
Brooklyn,Coffee/Tea,06C,A
Manhattan,Pizza,10F,A
Bronx,Caribbean,08A,B
Manhattan,American,04H,A
Brooklyn,Bagels/Pretzels,10B,A
Manhattan,Hamburgers,10F,A
Brooklyn,American,06E,A
Manhattan,American,08A,C
Brooklyn,Coffee/Tea,04K,B
Manhattan,Donuts,10F,A
Brooklyn,American,10J,A
Queens,Other,06D,N
Queens,Other,10G,A
Queens,Latin American,04A,C
Manhattan,Japanese,04H,A
Bronx,Pizza,02G,A
Manhattan,American,06D,A
Brooklyn,Spanish,02G,A
Queens,Chinese,06C,A
Manhattan,Juice, Smoothies, Fruit Salads,10B,A
Bronx,Caribbean,04N,B
Brooklyn,Middle Eastern,10F,A
Manhattan,Sandwiches/Salads/Mixed Buffet,10H,A
Staten Island,Japanese,04L,A
Manhattan,American,06C,A
Manhattan,American,10B,N
Brooklyn,Mediterranean,09E,A
Brooklyn,Hamburgers,10F,A
Brooklyn,Coffee/Tea,28-06,A
Manhattan,American,06A,A
Manhattan,Pizza,06E,A
Queens,Pizza,10G,B
Manhattan,French,02F,A
Brooklyn,Spanish,02B,A
Manhattan,Bakery Products/Desserts,10F,A
Brooklyn,Juice, Smoothies, Fruit Salads,10F,A
Manhattan,Other,10F,A
Brooklyn,Afghan,10H,A
Brooklyn,Jewish/Kosher,04L,A
Brooklyn,Japanese,10H,A
Brooklyn,Thai,10E,A
Brooklyn,Salads,02G,C
Manhattan,Japanese,06D,B
Queens,Chinese,08C,A
Bronx,Latin American,06C,A
Queens,Caribbean,04H,Z
Manhattan,Coffee/Tea,10F,A
Manhattan,Mexican,04L,A
Manhattan,Italian,10B,N
Queens,Chinese,08A,C
Brooklyn,Chicken,04N,A
Manhattan,Irish,10F,A
Bronx,Bakery Products/Desserts,08C,A
Queens,Caribbean,10F,A
Manhattan,Spanish,04L,A
Manhattan,Italian,10D,A
Manhattan,American,10F,A
Queens,American,04A,A
Brooklyn,Coffee/Tea,10F,A
Manhattan,Thai,06E,A
Manhattan,Coffee/Tea,10F,A
Queens,American,06D,A
Manhattan,American,06C,A
Manhattan,Spanish,08A,A
Manhattan,Sandwiches,10F,A
Manhattan,Coffee/Tea,05F,C
Brooklyn,American,06B,A
Manhattan,Juice, Smoothies, Fruit Salads,10B,C
Manhattan,Korean,05D,A
Queens,Mediterranean,10G,A
Brooklyn,American,10B,A
Queens,Bakery Products/Desserts,06F,B
Queens,Seafood,06D,A
Brooklyn,Vegan,10G,A
Brooklyn,Pizza,02G,A
Queens,Pizza,10F,A
Brooklyn,American,10F,A
Manhattan,Chinese,04M,P
Manhattan,Italian,10B,A
Brooklyn,Spanish,10A,A
Manhattan,Bakery Products/Desserts,10F,B
Manhattan,American,06A,A
Manhattan,American,04H,A
Queens,Mexican,06C,A
Queens,Mexican,08A,C
Manhattan,Hamburgers,10A,A
Bronx,American,10F,N
Manhattan,Chinese,10B,A
Manhattan,Coffee/Tea,06A,A
Queens,Bakery Products/Desserts,10F,A
Manhattan,American,20-04,A
Manhattan,Salads,02B,A
Brooklyn,Middle Eastern,02G,B
Manhattan,Hamburgers,10B,A
Manhattan,Spanish,04N,Z
Brooklyn,New French,08C,A
Manhattan,Chinese,02G,B
Brooklyn,Coffee/Tea,02B,A
Queens,American,06D,A
Manhattan,Steakhouse,04L,B
Manhattan,Donuts,08C,A
Staten Island,Japanese,02G,A
Bronx,American,06F,A
Brooklyn,Pizza,10B,A
Manhattan,Spanish,10F,A
Brooklyn,Chinese,10F,A
Manhattan,American,06F,A
Bronx,Chicken,04F,A
Staten Island,Chinese,04C,A
Queens,Italian,09C,A
Brooklyn,Coffee/Tea,10F,A
Brooklyn,Spanish,03B,A
Bronx,Pizza,10F,A
Manhattan,Bagels/Pretzels,10F,A
Brooklyn,Chinese,10F,B
Manhattan,Italian,06D,A
Bronx,American,10B,A
Brooklyn,Mexican,10F,A
Queens,Jewish/Kosher,10F,A
Brooklyn,Coffee/Tea,10F,A
Staten Island,Bakery Products/Desserts,08A,A
Manhattan,Chinese,04A,N
Brooklyn,Spanish,10F,A
Staten Island,Chicken,04L,A
Manhattan,American,08A,A
Queens,American,06D,A
Brooklyn,Caribbean,04J,A
Brooklyn,American,04N,Z
Manhattan,Pizza,06F,A
Queens,Mexican,06D,A
Queens,Chicken,08A,N
Brooklyn,Chinese,10F,A
Bronx,Pizza,10B,A
Brooklyn,American,08A,A
Queens,Japanese,06D,Z
Manhattan,Hamburgers,10B,A
Queens,Chinese,04L,C
Brooklyn,Tex-Mex,10F,A
Queens,American,10H,A
Brooklyn,Latin American,04A,A
Manhattan,Italian,08A,A
Manhattan,Other,10B,A
Queens,American,06D,A
Manhattan,American,10F,A
Queens,Bakery Products/Desserts,06E,A
Brooklyn,Chinese,10F,A
Manhattan,Latin American,04H,N
Bronx,Tex-Mex,02G,A
Manhattan,Hotdogs/Pretzels,06F,A
Brooklyn,Jewish/Kosher,02G,A
Manhattan,American,09C,A
Manhattan,Bakery Products/Desserts,04H,A
Manhattan,Coffee/Tea,10F,B
Brooklyn,Other,02G,N
Staten Island,Chinese,02G,Z
Queens,Bakery Products/Desserts,10F,B
Queens,Chicken,04A,A
Brooklyn,Chinese,09B,A
Queens,Hamburgers,10F,A
Queens,Spanish,10B,A
Queens,Bangladeshi,10F,Z
Brooklyn,Spanish,02H,A
Manhattan,Pizza,10F,A
Staten Island,Irish,08C,A
Brooklyn,Pizza,10B,A
Manhattan,Chinese,10F,A
Brooklyn,Coffee/Tea,06D,A
Staten Island,Sandwiches,02G,A
Manhattan,Chinese,04H,B
Manhattan,Latin American,04L,C
Queens,Chinese,06F,A
Brooklyn,American,10B,A
Manhattan,Other,06C,A
Manhattan,American,10F,A
Queens,American,02B,A
Manhattan,Japanese,04A,A
Manhattan,American,10B,A
Staten Island,Pizza,10H,A
Queens,Hamburgers,10A,A
Manhattan,Chinese,10B,Z
Brooklyn,Bakery Products/Desserts,10F,A
Queens,Coffee/Tea,02G,A
Manhattan,American,06C,A
Queens,Bakery Products/Desserts,08A,A
Bronx,Chicken,04L,C
Queens,Coffee/Tea,04A,B
Manhattan,Mexican,10B,A
Brooklyn,Mexican,08A,B
Brooklyn,Pizza,04L,A
Manhattan,American,10B,A
Queens,Korean,02G,A
Manhattan,American,06D,A
Queens,Chicken,02B,B
Queens,American,10F,A
Bronx,Chicken,02C,A
Queens,Coffee/Tea,08A,C
Queens,Jewish/Kosher,10A,A
Manhattan,American,04H,N
Brooklyn,Pizza,10A,A
Brooklyn,Frozen Desserts,10B,A
Manhattan,Salads,04L,A
Brooklyn,Asian/Asian Fusion,10F,A
Brooklyn,Asian/Asian Fusion,10F,A
Manhattan,American,04L,A
Manhattan,Coffee/Tea,10F,A
Manhattan,French,06F,A
Manhattan,American,08A,A
Brooklyn,American,06C,A
Manhattan,Middle Eastern,10H,A
Brooklyn,American,06F,A
Manhattan,Soul Food,06C,A
Manhattan,Mexican,04M,A
Manhattan,Donuts,10F,A
Manhattan,Italian,04L,A
Manhattan,American,08A,A
Bronx,Chinese,06C,A
Manhattan,Tex-Mex,06C,A
Manhattan,American,02B,N
Brooklyn,Hamburgers,10F,A
Manhattan,Juice, Smoothies, Fruit Salads,06D,A
Manhattan,Coffee/Tea,04H,B
Manhattan,Spanish,04L,A
Queens,Chinese,05D,C
Manhattan,American,08A,A
Brooklyn,Italian,10F,A
Queens,Latin American,06E,B
Queens,Coffee/Tea,10F,A
Brooklyn,Chinese,10F,A
Manhattan,Sandwiches,09C,Z
Brooklyn,Creole,06D,B
Staten Island,American,02G,A
Manhattan,Coffee/Tea,02G,A
Queens,Chicken,06C,C
Manhattan,Japanese,09C,A
Manhattan,Italian,02G,B
Brooklyn,Middle Eastern,02G,N
Manhattan,Indian,06A,A
Manhattan,Chinese,02B,A
Manhattan,Coffee/Tea,06C,A
Manhattan,Chinese,10F,A
Brooklyn,Coffee/Tea,10F,A
Manhattan,Salads,06A,A
Queens,American,10D,A
Brooklyn,Vegan,06A,A
Bronx,Italian,06D,A
Queens,Donuts,08A,A
Manhattan,American,10H,A
Manhattan,Mexican,02B,B
Manhattan,Pizza,10F,A
Manhattan,Thai,02B,Z
Brooklyn,Pizza,10F,A
Queens,Pizza,10F,A
Queens,Chinese,02B,C
Bronx,Chinese,06C,N
Queens,Japanese,09C,A
Manhattan,Asian/Asian Fusion,02G,B
Brooklyn,Chinese,10F,A
Manhattan,Pizza,05D,C
Manhattan,Coffee/Tea,09E,A
Brooklyn,Coffee/Tea,10B,A
Brooklyn,Chicken,04A,N
Staten Island,American,10E,B
Manhattan,Coffee/Tea,10F,A
Queens,Sandwiches,06C,A
Queens,American,10F,B
Queens,Caribbean,08A,B
Manhattan,American,10B,A
Manhattan,Turkish,06D,A
Brooklyn,Donuts,10G,A
Queens,Caribbean,08A,C
Queens,Coffee/Tea,06F,A
Queens,Italian,06D,A
Staten Island,African,08A,A
Manhattan,Pizza,04A,A
Manhattan,Mexican,06D,A
Manhattan,American,08A,A
Brooklyn,Pizza,10B,A
Bronx,Mexican,10F,A
Brooklyn,Chicken,08A,C
Brooklyn,Caribbean,10F,A
Manhattan,Bakery Products/Desserts,06D,A
Brooklyn,Chicken,04H,A
Manhattan,Vegan,10F,A
Brooklyn,Barbecue,10B,A
Staten Island,Tex-Mex,02G,B
Queens,Bakery Products/Desserts,08C,A
Bronx,American,08A,A
Manhattan,Coffee/Tea,10F,A
Bronx,Pizza,02G,B
Queens,Irish,09C,A
Queens,Latin American,06C,A
Manhattan,Pizza,10I,A
Brooklyn,Japanese,04A,N
Brooklyn,Coffee/Tea,10F,A
Bronx,Bakery Products/Desserts,10B,A
Queens,Brazilian,08A,A
Queens,Korean,10F,A
Queens,Donuts,08A,A
Bronx,Hamburgers,10F,B
Manhattan,Chinese,02G,N
Manhattan,American,10H,A
Bronx,Tex-Mex,10F,A
Manhattan,Tapas,04A,B
Manhattan,Italian,04N,B
Brooklyn,Coffee/Tea,06D,A
Queens,Bakery Products/Desserts,06D,A
Manhattan,American,10B,A
Manhattan,Frozen Desserts,04A,C
Manhattan,Coffee/Tea,10B,B
Brooklyn,Vegan,10A,A
Queens,Donuts,09E,A
Manhattan,Latin American,04N,N
Brooklyn,Indian,08A,C
Manhattan,American,02B,A
Brooklyn,Chicken,04L,P
Queens,Coffee/Tea,04A,A
Bronx,African,10B,A
Manhattan,Seafood,04L,B
Queens,Spanish,02I,C
Manhattan,Coffee/Tea,10F,A
Brooklyn,Creole,10F,A
Queens,Chinese,10F,A
Manhattan,American,06D,A
Manhattan,Sandwiches/Salads/Mixed Buffet,04L,A
Manhattan,Asian/Asian Fusion,02B,Z
Staten Island,Bakery Products/Desserts,10F,A
Bronx,Bakery Products/Desserts,04C,Z
Brooklyn,Caribbean,04L,B
Queens,Chinese,05D,N
Manhattan,American,06E,C
Queens,Sandwiches,08A,A
Queens,American,06D,A
Bronx,Latin American,10F,B
Manhattan,Chinese,10F,A
Queens,Chinese,04L,A
Manhattan,Tex-Mex,10F,A
Manhattan,Greek,04K,A
Queens,Chicken,04N,B
Queens,Chinese,02B,B
Bronx,Sandwiches,10B,B
Queens,Asian/Asian Fusion,08A,Z
Brooklyn,French,02F,A
Queens,Italian,06C,A
Queens,Bakery Products/Desserts,04N,A
Queens,Korean,05H,Z
Brooklyn,Japanese,10F,A
Manhattan,Coffee/Tea,05H,N
Manhattan,Italian,10B,A
Manhattan,Juice, Smoothies, Fruit Salads,10B,A
Manhattan,Hamburgers,10F,N
Brooklyn,Juice, Smoothies, Fruit Salads,10B,A
Manhattan,Italian,06C,A
Brooklyn,Hamburgers,10F,A
Manhattan,Australian,06C,A
Queens,Latin American,08C,B
Queens,Mexican,09E,N
Staten Island,American,04N,A
Queens,Caribbean,08A,B
Queens,Spanish,04H,N
Queens,Coffee/Tea,10G,A
Brooklyn,Bakery Products/Desserts,08C,B
Brooklyn,Japanese,08A,A
Queens,Bagels/Pretzels,04K,C
Queens,Donuts,10F,A
Manhattan,American,09B,A
Manhattan,American,04N,A
Manhattan,Italian,10B,A
Bronx,Latin American,04K,C
Brooklyn,Korean,10F,A
Manhattan,Chicken,06C,B
Staten Island,Chicken,08B,A
Manhattan,American,04H,B
Brooklyn,Jewish/Kosher,06A,N
Staten Island,Pizza,10B,A
Bronx,Latin American,04K,C
Staten Island,Frozen Desserts,08C,A
Brooklyn,Mexican,09C,A
Brooklyn,Seafood,06C,A
Brooklyn,Pizza,09E,A
Queens,Bakery Products/Desserts,10F,Z
Queens,Asian/Asian Fusion,10F,N
Brooklyn,Fusion,04L,Z
Queens,Other,10H,A
Brooklyn,Other,04A,N
Brooklyn,Pizza,02G,A
Queens,Caribbean,10F,A
Manhattan,Sandwiches,10B,A
Manhattan,Coffee/Tea,06C,A
Brooklyn,Vegan,06D,A
Brooklyn,Coffee/Tea,10F,A
Queens,Thai,08C,A
Manhattan,Other,04N,N
Brooklyn,American,10F,A
Queens,American,04N,B
Brooklyn,Chicken,06C,A
Manhattan,Coffee/Tea,10F,A
Queens,American,10G,A
Manhattan,Mexican,28-06,Z
Queens,Sandwiches,10H,A
Manhattan,Chinese,04O,A
Manhattan,American,10B,Z
Queens,American,08A,A
Manhattan,Japanese,06C,A
Queens,Indian,06F,C
Manhattan,Barbecue,04N,A
Manhattan,American,05H,C
Manhattan,American,10F,A
Brooklyn,Chinese,06D,A
Manhattan,American,10F,A
Manhattan,Pizza,28-06,B
Brooklyn,Pizza,10F,A
Brooklyn,American,02G,A
Brooklyn,American,10F,A
Brooklyn,Bakery Products/Desserts,06C,A
Manhattan,Chinese,02B,Z
Brooklyn,Other,10F,A
Manhattan,Pizza,04A,C
Manhattan,Frozen Desserts,10F,A
Brooklyn,American,02G,C
Queens,Caribbean,08C,B
Staten Island,American,06D,A
Staten Island,Italian,06D,A
Manhattan,Asian/Asian Fusion,04M,B
Bronx,Bakery Products/Desserts,02B,B
Manhattan,Irish,10F,A
Manhattan,Hamburgers,04H,A
Brooklyn,Jewish/Kosher,06D,A
Brooklyn,Japanese,08A,C
Queens,Caribbean,08A,Z
Queens,Filipino,04N,A
Manhattan,Coffee/Tea,10B,A
Manhattan,Japanese,10B,N
Brooklyn,Jewish/Kosher,04L,A
Queens,Bottled Beverages,06D,B
Manhattan,Bakery Products/Desserts,06E,C
Brooklyn,Donuts,10B,A
Brooklyn,American,10G,A
Manhattan,Italian,04M,B
